05:15:40,4.954297e+01,4.206999e+01,4.673199e+01,4.567899e+01,4.493099e+01,4.296401e+01,5.431199e+01,4.330998e+01,4.975599e+01,4.835299e+01
06:21:13,5.128897e+01,4.301399e+01,3.825000e+01,4.102598e+01,4.834199e+01,3.619599e+01,3.966599e+01,3.733599e+01,4.020599e+01,5.163299e+01
06:46:20,5.565199e+01,4.095600e+01,3.493299e+01,3.683399e+01,4.290399e+01,5.191199e+01,4.453999e+01,3.807599e+01,3.910199e+01,6.075199e+01
06:54:13,5.364098e+01,6.985800e+01,4.222799e+01,4.253000e+01,4.496199e+01,4.294399e+01,4.000599e+01,4.154799e+01,4.105099e+01,3.979599e+01
14:48:34,1.440673e-01,1.277901e-01,1.278285e-01,1.276743e-01,1.275954e-01,1.276593e-01,1.276034e-01,1.270703e-01,1.263886e-01,1.262634e-01
14:48:49,1.443891e-01,1.269284e-01,1.268719e-01,1.268294e-01,1.268089e-01,1.268337e-01,1.267889e-01,1.267464e-01,1.268850e-01,1.268271e-01
15:52:19,1.452056e-01,1.274454e-01,1.273428e-01,1.274470e-01,1.274214e-01,1.274038e-01,1.274593e-01,1.273695e-01,1.274241e-01,1.274259e-01
16:00:10,6.115999e+01,4.438500e+01,4.762099e+01,4.687899e+01,4.662099e+01,4.011400e+01,3.444399e+01,4.476900e+01,4.555999e+01,4.471100e+01
16:09:29,5.241600e+01,4.780399e+01,5.935498e+01,5.497200e+01,4.171499e+01,4.748200e+01,8.171699e+01,5.567499e+01,4.957099e+01,5.280999e+01
16:18:02,6.643198e+01,4.871900e+01,5.638901e+01,4.523699e+01,5.077799e+01,4.950400e+01,4.467599e+01,4.202699e+01,4.271699e+01,5.118300e+01
